record_id,label,window_start_utc,window_end_utc,ip_version,src_ip,dst_ip,src_port,dst_port,transport,app_proto,direction,duration_ms,packets,bytes,pkts_per_s,bytes_per_s,tcp_syn,tcp_ack,tcp_fin,tcp_rst,ipv6_flow_label,ipv6_next_header,ipv6_hop_limit,ipv6_ext_hdr_count,ipv6_fragment_count,icmpv6_nd_msgs,payload_entropy
R0000078,Benign,2026-01-01T09:11:34+00:00,2026-01-01T09:11:34.797000+00:00,6,2001:db8:1:f6ff:c225:530:952a:5345,2001:db8:1ec:c817:19a6:f80e:f08c:e6c2,37900,80,TCP,HTTP,outbound,797.719,6,440,7.521441505611283,551.5723770781608,2,4,0,0,861698,6,127,0,1,2,2.8980788352644153
R0000079,Benign,2026-01-01T05:42:06+00:00,2026-01-01T05:42:07.773000+00:00,6,2001:db8:1:4681:2c15:4804:997:59a3,2001:db8:19e:4545:24d3:8751:6729:4d3c,45641,8080,TCP,HTTP-ALT,outbound,1773.076,8,1316,4.511933964272789,742.2131371228737,3,5,0,0,695193,6,64,2,1,0,8.0
R0000080,Benign,2026-01-01T03:13:30+00:00,2026-01-01T03:13:31.105000+00:00,6,2001:db8:1:52d:5f58:4603:e5a3:d8e9,2001:db8:1:cb2c:d140:3430:567e:642e,21402,25,UDP,SMTP,lateral,1105.019,2,253,1.8099243326732304,228.95542808316364,0,0,0,0,478061,17,125,1,1,2,3.777746290402326
R0000081,Benign,2026-01-01T17:46:57+00:00,2026-01-01T17:46:57.225000+00:00,6,2001:db8:1:44f8:5224:6d05:d369:2867,2001:db8:19a:dfe9:6ab1:9e15:ba92:992e,0,123,ICMPv6,OTHER,outbound,225.447,4,1432,17.742541597398578,6351.8298918686905,0,0,0,0,853898,58,66,0,0,1,5.192027358683383
R0000082,Benign,2026-01-01T04:10:10+00:00,2026-01-01T04:10:11.528000+00:00,6,2001:db8:1:83e8:e63:813e:d22e:3226,2001:db8:1:10cc:28b2:6b1b:ca9f:1d59,47526,25,UDP,SMTP,lateral,1528.359,10,601,6.542966441611949,393.2322831408781,0,0,0,0,60708,17,132,2,1,0,5.738910043684659
R0000083,Benign,2026-01-01T15:14:59+00:00,2026-01-01T15:14:59.158000+00:00,6,2001:db8:108:7758:3fde:9814:ec0:ad4b,2001:db8:1:eb04:cf1:73f9:74d9:d1f5,47202,110,UDP,POP3,inbound,158.615,8,480,50.436663426636166,3026.19980559817,0,0,0,0,832448,17,123,0,1,1,6.126177547531642
R0000084,Benign,2026-01-01T19:56:27+00:00,2026-01-01T19:56:29.249000+00:00,6,2001:db8:198:133d:7d21:20ad:5f59:fb4d,2001:db8:1:f5e4:2d76:1ffa:7233:d5af,39485,445,TCP,SMB,inbound,2249.526,3,489,1.3336140545813084,217.37909089675327,3,0,0,0,542449,6,62,2,1,1,4.712874616235304
R0000085,Benign,2026-01-01T00:28:52+00:00,2026-01-01T00:28:52.421000+00:00,6,2001:db8:1da:9408:29b4:4cb1:cb5:ee5c,2001:db8:1:f704:c7a2:f280:927f:8103,57195,22,TCP,SSH,inbound,421.437,5,664,11.864179402005032,1575.5630245862683,3,2,1,0,858798,6,63,0,0,2,4.96105195313359
R0000086,Benign,2026-01-01T17:06:20+00:00,2026-01-01T17:06:20.178000+00:00,6,2001:db8:1:e959:795e:6f2b:247:2360,2001:db8:12c:56e0:a5ba:2472:21df:5609,53509,8080,UDP,HTTP-ALT,outbound,178.251,6,1119,33.66039905125752,6277.6644230595275,0,0,0,0,640595,17,65,0,0,1,4.222444755201449
R0000087,Benign,2026-01-01T13:28:29+00:00,2026-01-01T13:28:29.441000+00:00,6,2001:db8:1da:18d:6060:b1eb:e53e:5f4c,2001:db8:1:4082:7580:e4e9:5945:186,31609,22,UDP,SSH,inbound,441.156,18,1080,40.80187197068401,2448.112318241041,0,0,0,0,784816,17,65,1,1,2,4.537376241054154
R0000088,Benign,2026-01-01T03:35:53+00:00,2026-01-01T03:35:53.674000+00:00,6,2001:db8:17b:5335:1bac:bd0d:af35:b30b,2001:db8:1:fd05:5616:af7e:1057:a002,43006,25,TCP,SMTP,inbound,674.208,5,300,7.416107988268346,444.9664792961008,1,4,0,0,626610,6,123,1,1,1,5.248084946661383
R0000089,Benign,2026-01-01T23:56:21+00:00,2026-01-01T23:56:21.716000+00:00,6,2001:db8:1:cd67:db79:4e0:ce30:a61d,2001:db8:1:6772:999b:c859:cf5e:f0b,21968,123,UDP,NTP,lateral,716.754,2,209,2.7903561684897022,291.5922196071739,0,0,0,0,1043066,17,60,2,0,2,4.548163892197841
R0000090,Benign,2026-01-01T08:36:14+00:00,2026-01-01T08:36:14.421000+00:00,6,2001:db8:1:90a:bc9a:7998:6365:fc2a,2001:db8:1fe:a82e:b544:1cb:9541:a9d,54502,8080,TCP,HTTP-ALT,outbound,421.011,5,419,11.876176126304507,995.2235593843178,3,2,0,0,997689,6,131,0,1,2,4.623108130476852
R0000091,Benign,2026-01-01T21:35:24+00:00,2026-01-01T21:35:24.649000+00:00,6,2001:db8:18e:e958:e061:f65f:a859:6f8c,2001:db8:1:18fc:4b35:6e9a:2e5e:eb6a,9408,445,TCP,SMB,inbound,649.903,31,1860,47.69939542775976,2861.963725665586,3,28,1,1,383922,6,125,2,1,2,5.77707212718054
R0000092,Benign,2026-01-01T01:17:17+00:00,2026-01-01T01:17:17.336000+00:00,6,2001:db8:1df:162e:be84:8aa2:392c:4da,2001:db8:1:c9c0:6ba4:170b:4e9d:23e9,25382,110,UDP,POP3,inbound,336.05,13,936,38.684750710057756,2785.3020511241584,0,0,0,0,986786,17,128,1,1,1,5.04432276460792
R0000093,Benign,2026-01-01T20:54:01+00:00,2026-01-01T20:54:02.154000+00:00,6,2001:db8:1:78e3:123b:31cf:9ee3:39ff,2001:db8:180:1f49:31cd:9f6e:e3b1:6d36,57876,80,UDP,HTTP,outbound,1154.017,12,1671,10.39846369162585,1447.9860690588996,0,0,0,0,113376,17,62,2,1,2,4.712393775927507
R0000094,Benign,2026-01-01T15:13:40+00:00,2026-01-01T15:13:40.273000+00:00,6,2001:db8:1:fcb8:68c0:cbef:57b9:36b0,2001:db8:1:e818:e491:7f7d:91c4:6efc,10410,445,TCP,SMB,lateral,273.335,13,1064,47.56071025011354,3892.6612081631383,2,11,0,1,370827,6,64,1,0,0,7.275400798645439
R0000095,Benign,2026-01-01T10:17:47+00:00,2026-01-01T10:17:48.189000+00:00,6,2001:db8:12b:29bf:c606:ddc4:c2dd:901d,2001:db8:1:288f:c3b5:34db:9387:3c9,52483,445,TCP,SMB,inbound,1189.267,7,420,5.885977917409374,353.1586750445624,2,5,1,0,900537,6,60,0,0,2,3.3292080789741445
R0000096,Benign,2026-01-01T16:38:40+00:00,2026-01-01T16:38:40.294000+00:00,6,2001:db8:1bb:c79:330c:cff5:88a5:fa0d,2001:db8:1:39a:f337:b261:5f83:92d5,50624,110,TCP,POP3,inbound,294.017,12,1131,40.81395529238607,3846.715286307387,1,11,1,0,521819,6,130,2,0,0,2.988864690992115
R0000097,Benign,2026-01-01T21:18:40+00:00,2026-01-01T21:18:40.106000+00:00,6,2001:db8:196:b31f:80da:a8ca:6230:5d27,2001:db8:1:10b6:2ac1:d5ca:4e5d:8f12,20566,443,TCP,HTTPS,inbound,106.62,24,3344,225.09819529482849,31363.6818777461,2,22,1,0,708491,6,62,1,1,2,5.832781866106285
R0000098,Benign,2026-01-01T05:04:06+00:00,2026-01-01T05:04:09.113000+00:00,6,2001:db8:15b:f7dd:7d7c:59a5:e6c1:1650,2001:db8:1:2a35:303c:b04b:c007:9336,0,143,ICMPv6,OTHER,inbound,3113.876,6,363,1.9268589232393754,116.57496485598222,0,0,0,0,275158,58,130,0,0,0,4.343916174091133
R0000099,Benign,2026-01-01T02:35:41+00:00,2026-01-01T02:35:41.430000+00:00,6,2001:db8:1:b60b:5dd8:effc:1f87:8b32,2001:db8:109:90a6:cac8:d87e:a689:d07f,58469,143,TCP,IMAP,outbound,430.269,6,922,13.944778466375867,2142.8476243330915,3,3,0,0,100580,6,129,2,1,2,6.237539944257899
R0000100,Benign,2026-01-01T07:13:36+00:00,2026-01-01T07:13:36.254000+00:00,6,2001:db8:171:be94:6ab1:cdb6:1da4:66fe,2001:db8:1:8c1a:1fa3:ed1f:6158:4f88,32114,25,UDP,SMTP,inbound,254.929,8,480,31.381281344561092,1882.8768806736657,0,0,0,0,19513,17,126,2,0,0,5.577300493044852
R0000101,Benign,2026-01-01T11:56:44+00:00,2026-01-01T11:56:44.797000+00:00,6,2001:db8:1:9b0a:9f6f:acc1:451d:38fe,2001:db8:16b:382a:231d:260b:b362:cd55,34551,80,UDP,HTTP,outbound,797.347,4,808,5.016637482766972,1013.3607715189285,0,0,0,0,222851,17,68,2,0,1,5.613434903223701
R0000102,Benign,2026-01-01T16:31:00+00:00,2026-01-01T16:31:02.184000+00:00,6,2001:db8:1:f91e:85ec:e729:d4dd:1b56,2001:db8:1b4:146e:5ba0:c3e0:33a0:daa7,20380,143,UDP,IMAP,outbound,2184.443,5,300,2.2889128345792593,137.33477007475557,0,0,0,0,435565,17,58,0,0,2,6.696044311489183
R0000103,Benign,2026-01-01T17:21:56+00:00,2026-01-01T17:21:56.727000+00:00,6,2001:db8:116:c8e3:abf0:263e:343:8b64,2001:db8:1:d5d1:1c45:3357:e829:4a67,44869,8080,TCP,HTTP-ALT,inbound,727.002,9,1203,12.379610015632094,1654.7412054228232,3,6,0,1,157387,6,124,1,0,0,7.6457519796168265
R0000104,Benign,2026-01-01T10:13:25+00:00,2026-01-01T10:13:25.453000+00:00,6,2001:db8:1:fa2f:fd19:35cc:74ed:a60e,2001:db8:176:dae1:439d:b29d:4bc8:1c16,7565,443,UDP,HTTPS,outbound,453.184,10,1827,22.0660738298783,4031.471688718765,0,0,0,0,655794,17,65,0,0,1,5.423884024279132
R0000105,Benign,2026-01-01T02:13:50+00:00,2026-01-01T02:13:50.198000+00:00,6,2001:db8:1:279:bbf:6334:e3ea:2d7f,2001:db8:1:a9d1:236d:d176:da1c:96ae,12198,123,TCP,NTP,lateral,198.061,14,5747,70.6854405229581,29016.373334674303,3,11,2,1,562685,6,255,1,1,1,6.793186626639397
R0000106,Benign,2026-01-01T02:42:48+00:00,2026-01-01T02:42:48.254000+00:00,6,2001:db8:1f6:59f1:6676:cc75:6699:5af5,2001:db8:1:d5f0:4596:da75:74df:b83f,46237,143,UDP,IMAP,inbound,254.654,4,402,15.707585505503216,1578.6123433030732,0,0,0,0,349760,17,128,1,1,2,6.2941915184709485
R0000107,Fuzzers,2026-01-01T21:07:07+00:00,2026-01-01T21:07:07.069000+00:00,6,2001:db8:128:ce23:d827:4fc3:f145:8426,2001:db8:1:e946:6a80:cac2:1a8c:f13c,53601,1883,TCP,OTHER,inbound,69.828,35,3445,501.23499561791664,49335.8445686778,3,32,0,1,60432,6,126,10,0,1,4.987895624739832
R0000108,Benign,2026-01-01T23:28:10+00:00,2026-01-01T23:28:10.090000+00:00,6,2001:db8:1:7cf5:eb9f:33cb:7bab:1baa,2001:db8:1:6949:e339:5b1a:1ce9:7871,4036,445,UDP,SMB,lateral,90.979,3,180,32.9746331131579,1978.477986789474,0,0,0,0,469730,17,62,0,1,2,6.869021525289393
R0000109,Benign,2026-01-01T03:34:03+00:00,2026-01-01T03:34:03.319000+00:00,6,2001:db8:1b3:5939:b030:9aaf:85ea:16e0,2001:db8:1:6ecf:1861:c9f3:9e44:e98c,48645,123,UDP,NTP,inbound,319.376,2,185,6.26221950488845,579.2553042021816,0,0,0,0,807144,17,127,0,1,1,2.5031133570584285
R0000110,Benign,2026-01-01T07:41:42+00:00,2026-01-01T07:41:42.384000+00:00,6,2001:db8:1:2fb:df8:b89:9ce7:eed1,2001:db8:1:282c:ef32:f72a:a4b5:c723,56653,3389,UDP,RDP,lateral,384.189,8,1431,20.823084447898708,3724.7292306178815,0,0,0,0,1031060,17,69,1,1,0,6.326565029547758
R0000111,Benign,2026-01-01T07:35:07+00:00,2026-01-01T07:35:07.316000+00:00,6,2001:db8:18c:ed47:3903:4b65:81c6:1eeb,2001:db8:1:673d:60ee:64ba:a4b0:718e,6190,22,TCP,SSH,inbound,316.714,4,2664,12.62967825786643,8411.365719739042,2,2,0,0,1045338,6,64,1,1,2,5.2139292919129465
R0000112,Benign,2026-01-01T21:21:45+00:00,2026-01-01T21:21:45.394000+00:00,6,2001:db8:1:6747:1a46:d536:48c:8480,2001:db8:18e:a023:92c:4801:698f:4f8,0,3389,ICMPv6,OTHER,outbound,394.764,6,449,15.198964896352184,1137.3892064103552,0,0,0,0,638788,58,254,0,0,2,4.656575228866235
R0000113,Benign,2026-01-01T15:46:19+00:00,2026-01-01T15:46:19.212000+00:00,6,2001:db8:1:5742:f34a:7949:74ca:ad7,2001:db8:10d:e4fa:d347:94cc:5d04:32d,56357,22,TCP,SSH,outbound,212.393,10,919,47.08250914807722,4326.882590708296,3,7,0,0,992233,6,132,1,1,2,2.549030191606988
R0000114,Benign,2026-01-01T11:49:05+00:00,2026-01-01T11:49:06.077000+00:00,6,2001:db8:138:c46b:a8ae:57b9:c262:cad0,2001:db8:1:5aea:5763:2e1e:8f:fab9,64229,123,UDP,NTP,inbound,1077.454,7,593,6.496796838145752,550.3715035743472,0,0,0,0,344258,17,59,1,1,2,4.422183312409125
R0000115,Benign,2026-01-01T17:12:10+00:00,2026-01-01T17:12:10.148000+00:00,6,2001:db8:1:4119:1b61:d453:68c2:94d,2001:db8:130:2d8:3227:e8d8:9c60:c81b,61986,80,UDP,HTTP,outbound,148.485,40,8466,269.3880739365066,57015.98584866162,0,0,0,0,399672,17,131,1,0,1,5.921672064043236
R0000116,Benign,2026-01-01T22:26:50+00:00,2026-01-01T22:26:50.146000+00:00,6,2001:db8:1:d664:a21c:c06:ed37:6567,2001:db8:11f:8b4a:96bc:532d:ac11:7bab,30999,445,TCP,SMB,outbound,146.036,6,929,41.085749845995515,6361.443601154972,3,3,0,0,101862,6,60,2,0,1,5.912998430172388
R0000117,Benign,2026-01-01T12:05:55+00:00,2026-01-01T12:05:55.764000+00:00,6,2001:db8:1:ebd1:c7f4:f4f9:8222:1ad3,2001:db8:1b1:1af7:2d5d:2395:e901:a768,12404,8080,UDP,HTTP-ALT,outbound,764.991,14,1195,18.300870686526196,1562.1100335999147,0,0,0,0,674955,17,67,2,0,0,4.118936672400103
R0000118,Benign,2026-01-01T13:08:50+00:00,2026-01-01T13:08:50.702000+00:00,6,2001:db8:1:c32a:b148:b2a6:ea79:17e1,2001:db8:1:65da:460a:6125:3f8c:93d4,64626,110,TCP,POP3,lateral,702.287,16,1416,22.78271091188228,2016.2699157015816,3,13,0,1,626866,6,64,1,1,0,3.948886423614697
R0000119,Benign,2026-01-01T13:01:11+00:00,2026-01-01T13:01:11.252000+00:00,6,2001:db8:1:37a3:a1f0:fa7a:8db7:8572,2001:db8:19f:c972:35af:bb2d:336d:7786,46021,25,TCP,SMTP,outbound,252.03,23,1544,91.25887183982596,6126.247744377882,3,20,1,0,372900,6,123,1,0,2,3.6433708264760964
R0000120,Benign,2026-01-01T00:36:23+00:00,2026-01-01T00:36:23.696000+00:00,6,2001:db8:1:8ff1:5a2c:41bc:c2c2:26ff,2001:db8:192:1558:9532:caba:7af9:85ff,47562,123,UDP,NTP,outbound,696.041,1,360,1.4366964164961344,517.2107099386084,0,0,0,0,223284,17,128,1,1,1,5.103286888129608
R0000121,Benign,2026-01-01T18:05:10+00:00,2026-01-01T18:05:10.247000+00:00,6,2001:db8:1:c00c:4458:b006:332c:ce0a,2001:db8:1fb:c8c7:2933:fc4:c918:a346,45810,25,TCP,SMTP,outbound,247.046,13,1392,52.62187009328359,5634.587936142366,1,12,0,0,618954,6,131,1,0,0,5.3142276486620394
R0000122,Benign,2026-01-01T15:56:52+00:00,2026-01-01T15:56:52.461000+00:00,6,2001:db8:1:de37:9db9:4eee:1a3c:2131,2001:db8:18f:d7b1:bd4f:6118:acef:45c4,49678,22,TCP,SSH,outbound,461.865,12,720,25.981645422971198,1558.8987253782718,3,9,0,1,603221,6,59,2,1,0,5.943264094022715
R0000123,Benign,2026-01-01T19:55:10+00:00,2026-01-01T19:55:10.410000+00:00,6,2001:db8:1f9:cf84:c9c1:ad45:f4ea:6b97,2001:db8:1:f740:500a:174e:af65:e8cc,4549,3389,UDP,RDP,inbound,410.178,13,979,31.693578731356,2386.7702752305786,0,0,0,0,929172,17,125,0,1,0,5.395845255097682
R0000124,Benign,2026-01-01T04:29:14+00:00,2026-01-01T04:29:14.167000+00:00,6,2001:db8:1:c14e:5e24:4824:a5cb:3c6e,2001:db8:1bd:b0f:8bee:f83f:96a0:6bf2,13899,8080,UDP,HTTP-ALT,outbound,167.246,13,780,77.72991084802209,4663.794650881325,0,0,0,0,156172,17,67,2,0,1,5.672597482413043
R0000125,Benign,2026-01-01T03:41:19+00:00,2026-01-01T03:41:19.507000+00:00,6,2001:db8:1:6db2:a67:143:6090:103c,2001:db8:143:a534:8e7d:3f5a:4773:e66a,11570,53,TCP,DNS,outbound,507.972,21,7408,41.340843409484464,14583.474665593376,1,20,0,0,324651,6,67,2,1,0,3.359125768668355
R0000126,Benign,2026-01-01T05:16:44+00:00,2026-01-01T05:16:44.127000+00:00,6,2001:db8:19d:9887:a018:791:eeb0:93fe,2001:db8:1:4d18:a971:a31f:d7d8:594,52791,445,TCP,SMB,inbound,127.534,15,992,117.61596112965285,7778.335562707708,3,12,0,0,666598,6,128,2,1,0,4.444617067646678
R0000127,Benign,2026-01-01T05:14:33+00:00,2026-01-01T05:14:33.175000+00:00,6,2001:db8:16a:7a78:28cc:812a:8150:e0c9,2001:db8:1:6746:897b:303d:8b07:4d1a,23922,80,TCP,HTTP,inbound,175.755,3,180,17.069231053826886,1024.1538632296133,2,1,0,0,756647,6,67,0,0,2,4.2506011111680575
R0000128,Benign,2026-01-01T23:00:48+00:00,2026-01-01T23:00:52.311000+00:00,6,2001:db8:1:d2dd:8fb3:a134:ff23:36e9,2001:db8:1a6:3888:fb2b:8b80:c08b:d674,8542,443,UDP,HTTPS,outbound,4311.943,5,897,1.1595701000962644,208.02687595726982,0,0,0,0,511342,17,62,2,1,1,5.322009814645361
R0000129,Benign,2026-01-01T12:20:36+00:00,2026-01-01T12:20:40.040000+00:00,6,2001:db8:1f1:eab6:cbd4:31cc:ea7a:8c21,2001:db8:1:41af:62c8:c3f4:1d06:149e,48470,3389,UDP,RDP,inbound,4040.308,9,2212,2.227553218982314,547.4830800432087,0,0,0,0,786344,17,125,1,0,2,5.165011509503039
R0000130,Benign,2026-01-01T16:05:16+00:00,2026-01-01T16:05:17.985000+00:00,6,2001:db8:1:a6ca:e5f5:c891:4be3:18a8,2001:db8:183:8e9a:5200:44b:3148:7df8,63166,80,TCP,HTTP,outbound,1985.688,6,2346,3.0216232172239645,1181.45467793457,1,5,1,0,137304,6,66,0,0,2,4.6375332241057325
R0000131,Benign,2026-01-01T00:54:33+00:00,2026-01-01T00:54:33.706000+00:00,6,2001:db8:1:1a9a:d5ee:2587:6c98:fd9b,2001:db8:1:d428:89aa:4293:34a0:dcd4,43397,143,UDP,IMAP,lateral,706.01,2,132,2.8328222991274816,186.9662717424138,0,0,0,0,695657,17,63,0,0,0,5.125566570899954
R0000132,Benign,2026-01-01T09:20:52+00:00,2026-01-01T09:20:52.705000+00:00,6,2001:db8:112:87e:8ede:9b46:407d:aff,2001:db8:1:3a46:d255:a4de:9330:ba83,27738,25,TCP,SMTP,inbound,705.287,11,660,15.59648649150296,935.7891894901776,1,10,1,0,663547,6,65,1,1,2,5.810585745283824
R0000133,Benign,2026-01-01T02:04:34+00:00,2026-01-01T02:04:34.854000+00:00,6,2001:db8:110:3056:9e4c:24dd:b864:a47b,2001:db8:1:95ea:bef6:a59a:c186:a221,46957,443,TCP,HTTPS,inbound,854.511,14,1465,16.383630064045207,1714.429860273302,3,11,0,0,631978,6,59,0,1,2,5.629618219132586
R0000134,DoS,2026-01-01T21:17:14+00:00,2026-01-01T21:17:14.063000+00:00,6,2001:db8:1a9:2527:d276:9c96:6526:2474,2001:db8:1:2804:7957:41bb:7e3:c39a,15433,8080,TCP,HTTP-ALT,inbound,63.142,34,7813,538.4714204027879,123737.5649296171,34,0,1,1,302148,6,63,0,3,2,5.517800836847149
R0000135,Benign,2026-01-01T12:53:29+00:00,2026-01-01T12:53:29.938000+00:00,6,2001:db8:1:f517:5f85:7b21:a5df:6f85,2001:db8:1:8db3:2da:bd76:f310:2525,0,3389,ICMPv6,OTHER,lateral,938.662,6,705,6.392077435508147,751.0690986722072,0,0,0,0,826449,58,62,0,0,0,4.765503772567684
R0000136,Benign,2026-01-01T04:39:49+00:00,2026-01-01T04:39:49.305000+00:00,6,2001:db8:1e7:4ed0:bdce:635f:bf90:5d6a,2001:db8:1:3634:5806:a961:b9d7:7a9,60375,143,UDP,IMAP,inbound,305.437,11,865,36.01391756962941,2832.0035179754036,0,0,0,0,530037,17,67,2,0,0,4.305392697780496
R0000137,Benign,2026-01-01T04:44:16+00:00,2026-01-01T04:44:16.340000+00:00,6,2001:db8:1:d9f4:dec:644c:da2d:2156,2001:db8:1fd:75a5:eeaf:ca83:c044:46bf,31253,3389,TCP,RDP,outbound,340.977,7,2119,20.529233768014322,6214.492336346049,1,6,1,0,525730,6,128,2,0,1,6.231844539468635
R0000138,Benign,2026-01-01T15:49:34+00:00,2026-01-01T15:49:34.105000+00:00,6,2001:db8:1:abda:20d2:b528:5b6d:6b7c,2001:db8:1:199c:3c0a:584e:a7cd:13cb,41624,25,TCP,SMTP,lateral,105.953,10,2317,94.38146492215934,21868.185422464318,3,7,0,0,688591,6,62,0,0,1,6.60934744018558
R0000139,Fuzzers,2026-01-01T20:09:45+00:00,2026-01-01T20:09:45.189000+00:00,6,2001:db8:1ce:c569:5d4f:7107:911d:dc79,2001:db8:1:6da5:f56a:abc0:50fb:35b0,1340,110,TCP,POP3,inbound,189.35,33,10962,174.2802886636875,57892.74316155582,2,31,0,0,914618,6,126,8,0,0,5.579813182904143
R0000140,Benign,2026-01-01T20:36:32+00:00,2026-01-01T20:36:32.313000+00:00,6,2001:db8:1:767d:7ade:4367:e0bd:202c,2001:db8:1c6:5720:5bd6:7d4d:7202:fae5,32938,25,TCP,SMTP,outbound,313.06,4,256,12.777116379416682,817.7354482826677,2,2,0,0,171911,6,127,2,0,0,5.434214732536521
R0000141,Fuzzers,2026-01-01T05:06:22+00:00,2026-01-01T05:06:22.594000+00:00,6,2001:db8:1e2:e6e7:bbc9:9473:4363:589c,2001:db8:1:ba38:1393:9d1:a06a:187d,59489,53,TCP,DNS,inbound,594.344,7,743,11.777695245057577,1250.1182238682543,3,4,2,0,849628,6,130,3,2,0,4.877277978437702
R0000142,Benign,2026-01-01T11:09:10+00:00,2026-01-01T11:09:10.569000+00:00,6,2001:db8:18a:2847:ffac:a645:e4dc:4306,2001:db8:1:c673:a766:8617:78db:cde3,24998,53,TCP,DNS,inbound,569.164,11,1707,19.3265883047192,2999.1351123777886,1,10,0,0,610269,6,128,1,0,2,7.655300139910894
R0000143,Benign,2026-01-01T17:34:05+00:00,2026-01-01T17:34:05.230000+00:00,6,2001:db8:1a9:a54c:2b6:22e9:808e:8d2,2001:db8:1:f6c8:d915:5664:3d27:4ad5,45861,8080,TCP,HTTP-ALT,inbound,230.252,6,422,26.05842733416348,1832.7760558361647,3,3,0,0,306601,6,67,0,0,1,6.620504247989855
R0000144,Benign,2026-01-01T09:18:51+00:00,2026-01-01T09:18:51.241000+00:00,6,2001:db8:13b:53f6:7cd6:1da4:c2ef:da8b,2001:db8:1:5e93:43ac:e875:1017:ab44,3829,22,UDP,SSH,inbound,241.369,6,1027,24.858168544309304,4254.889849167609,0,0,0,0,757599,17,128,2,0,2,3.6842558850027682
R0000145,Benign,2026-01-01T09:02:23+00:00,2026-01-01T09:02:24.624000+00:00,6,2001:db8:1:a605:fb07:ee93:a37:31ab,2001:db8:1:b428:1a6c:f459:52f6:531f,42545,3389,UDP,RDP,lateral,1624.174,41,2935,25.24360015757876,1807.072352743748,0,0,0,0,364589,17,62,1,1,2,5.485865390724905
R0000146,Benign,2026-01-01T00:09:30+00:00,2026-01-01T00:09:30.545000+00:00,6,2001:db8:1:13ed:d5e1:4d1f:e5f2:2dfb,2001:db8:160:5715:4067:f790:8444:504,34864,22,TCP,SSH,outbound,545.123,16,7184,29.351184119096906,13178.68166947451,3,13,0,0,1011058,6,63,1,1,1,4.401702755461546
R0000147,Benign,2026-01-01T15:51:59+00:00,2026-01-01T15:51:59.391000+00:00,6,2001:db8:1:83b8:13bc:dc6:3ae0:acdb,2001:db8:136:25fc:47e3:21c2:a4ba:e8bf,13273,53,UDP,DNS,outbound,391.578,41,3137,104.70445020017372,8011.167323852316,0,0,0,0,248156,17,128,0,1,2,5.183577103927248
R0000148,Benign,2026-01-01T14:12:58+00:00,2026-01-01T14:12:59.175000+00:00,6,2001:db8:1ac:dbd5:7b44:acd0:1d03:c3d5,2001:db8:1:35f0:7aa1:219a:7a93:98bb,11591,8080,TCP,HTTP-ALT,inbound,1175.624,75,5686,63.79593326652666,4836.582354046274,3,72,1,0,268194,6,62,2,1,0,6.244160877069072
R0000149,Benign,2026-01-01T05:11:53+00:00,2026-01-01T05:11:53.682000+00:00,6,2001:db8:1:2598:9280:3da2:e40b:50e4,2001:db8:142:1d4d:2a95:5908:e50:3fd8,34882,53,TCP,DNS,outbound,682.345,7,1163,10.258740369934298,1704.4164357476554,1,6,0,0,594447,6,131,1,0,2,6.020482181197364
R0000150,Benign,2026-01-01T04:01:31+00:00,2026-01-01T04:01:31.636000+00:00,6,2001:db8:1:3828:2baa:43c9:7b4e:9ecd,2001:db8:199:d090:6928:43e:d492:b51a,53099,53,UDP,DNS,outbound,636.858,30,5194,47.10626620634666,8155.664889192152,0,0,0,0,554740,17,127,2,0,2,5.346713686433323
R0000151,Benign,2026-01-01T19:50:10+00:00,2026-01-01T19:50:11.194000+00:00,6,2001:db8:1:119f:9731:4c91:98b6:691b,2001:db8:1:62ad:60d2:759a:3ad5:1382,8139,53,UDP,DNS,lateral,1194.948,5,711,4.184281989329062,595.0048988825926,0,0,0,0,880373,17,126,0,0,2,5.228744822934818
R0000152,Benign,2026-01-01T21:31:38+00:00,2026-01-01T21:31:39.274000+00:00,6,2001:db8:199:8d65:9d60:22c5:e6cf:cbd8,2001:db8:1:c8ab:e0b4:659a:9fe:4cdd,34010,3389,UDP,RDP,inbound,1274.879,11,1249,8.62826873969903,979.7006959894625,0,0,0,0,2517,17,123,0,0,1,5.946253566027221
R0000153,Exploits,2026-01-01T10:12:42+00:00,2026-01-01T10:12:42.453000+00:00,6,2001:db8:15e:d10e:6bb1:f2bc:85a4:b0cb,2001:db8:1:b298:b1e:c578:dff4:7c51,29136,5900,UDP,OTHER,inbound,453.224,63,5584,139.00399315624253,12320.607901340609,0,0,0,0,204927,17,64,2,8,1,6.2493836837107555
R0000154,Backdoor,2026-01-01T12:32:27+00:00,2026-01-01T12:32:32.228000+00:00,6,2001:db8:1:1575:dbea:e9f8:e8fb:5a96,2001:db8:1e0:73c1:9929:afeb:4884:2a14,27805,1337,TCP,OTHER,outbound,5228.934,18,2405,3.4423845454668824,459.94082399154735,3,15,0,1,14919,6,129,1,0,0,6.949287298525086
R0000155,Benign,2026-01-01T08:46:31+00:00,2026-01-01T08:46:31.269000+00:00,6,2001:db8:1cd:e5c3:b011:7b0a:3496:51d6,2001:db8:1:5cbd:68aa:1236:50de:ef43,11167,80,TCP,HTTP,inbound,269.943,11,2564,40.749387336061936,9498.311739060255,3,8,0,0,888272,6,124,1,1,1,5.332969674146876
